#Chef Koch's NSA Block List Cleaned and Sorted
#IPv6 Version
#Not included in default hosts file
#Last update 05/27/2019

:: FRANKLINPA.GOV
:: FRANKLINTN.GOV
:: FRANKLINWI.GOV
:: FRB.FED.US
:: FRB.GOV
:: FRC.GOV
:: FRCC.GOV
:: FREDENBERGTWP-MN.GOV
:: FREDERICKCO.GOV
:: FREDERICKCOUNTYMD.GOV
:: FREDERICKCOUNTYVA.GOV
:: FREDERICKSBURGVA.GOV
:: FREECREDITREPORT.GOV
:: FREEPORTFLORIDA.GOV
:: FREEPORTNY.GOV
:: FREETOWNMA.GOV
:: FREMONT.GOV
:: FREMONTCOUNTYWY.GOV
:: FREMONTNC.GOV
:: FREMONTNE.GOV
:: FRENCHSETTLEMENT-LA.GOV
:: FRESHFROMFLORIDA.GOV
:: FRESNO.GOV
:: FRIDLEYMN.GOV
:: FRIENDSHIPHEIGHTSMD.GOV
:: FRIOCOUNTY-TX.GOV
:: FRISCOTEXAS.GOV
:: FRISCOTX.GOV
:: FROMBERG-MT.GOV
:: FRONTROYAL-VA.GOV
:: FRONTROYALVA.GOV
:: FRPP-PA.GOV
:: FRS.GOV
:: FRTIB.GOV
:: FRTIBTEST.GOV
:: FRTR.GOV
:: FRUITPORTTOWNSHIP-MI.GOV
:: FRUITSANDVEGGIESMATTER.GOV
:: FS.FED.US
:: FSAFEDS.GOV
:: FSAPUBS.GOV
:: FSD.GOV
:: FSGB.GOV
:: FSOC.GOV
:: FSRS.GOV
:: FSWG.GOV
:: FTBELKNAP-NSN.GOV
:: FTC.GOV
:: FTCCOMPLAINTASSISTANT.GOV
:: FTCEFILE.GOV
:: ftp.hyunwoo.co.kr
:: ftpbox.mot.com
:: FTTESTTWAI.GOV
:: FUELECONOMY.GOV
:: fulcrum.sasknet.sk.ca
:: FULSHEARTEXAS.GOV
:: FULTONCOUNTYGA.GOV
:: FULTONCOUNTYNY.GOV
:: FVAP.GOV
:: fw.posam.cz
:: fw433.npic.ac.cn
:: FWS.GOV
:: g-net1.globe.com.ph
:: g.dns.kr
:: G5.GOV
:: GA.GOV
:: GACOURTS.GOV
:: GADOL.GOV
:: GADSDENCOUNTYFL.GOV
:: GAHANNA.GOV
:: GAITHERSBURGMD.GOV
:: GALESBURG-IL.GOV
:: GALLATIN-TN.GOV
:: GALLAWAYTN.GOV
:: GALLOWAYTWP-NJ.GOV
:: GALLUPNM.GOV
:: GALVAIL.GOV
:: GALVESTONCOUNTYTX.GOV
:: gama.baydenet.com.br
:: gambero3.cs.tin.it
:: gamma.aei.ca
:: ganeran.sarenet.es
:: GAO.GOV
:: GAONET.GOV
:: GARDENCITY-GA.GOV
:: GARDNER-MA.GOV
:: GARDNERKANSAS.GOV
:: GARDNERVILLE-NV.GOV
:: GARFIELDCOUNTY-CO.GOV
:: gargomel.inetgenesis.com
:: GARLANDTX.GOV
:: GARNERNC.GOV
:: GARRETTPARK-MD.GOV
:: gate.aikotech.com.ua
:: gate.technopolis.kirov.ru
:: gate.uninet.com.cn
:: gatekeeper.tss.net
:: GATESCOUNTYNC.GOV
:: gatesrv.rz.unibw-muenchen.de
:: gateway.ruraltel.com
:: GATLINBURGTN.GOV
:: GATREES.GOV
:: GAUTIER-MS.GOV
:: GCDAMP.GOV
:: GCMRC.GOV
:: GEARUPIOWA.GOV
:: GEARUPTN.GOV
:: GENBANK.GOV
:: GENOME.GOV
:: GEOCOMMUNICATOR.GOV
:: GEOMAC.GOV
:: GEOPLATFORM.GOV
:: GEORGECOUNTYMS.GOV
:: GEORGETOWN-KENTUCKY.GOV
:: GEORGETOWN-MI.GOV
:: GEORGETOWNKY.GOV
:: GEORGETOWNMA.GOV
:: GEORGEWBUSHLIBRARY.GOV
:: GEORGIA.GOV
:: GEORGIACOURTS.GOV
:: GEORGIAHEALTHINFO.GOV
:: geosun1.unige.ch
:: GERMANTOWN-TN.GOV
:: GETCOVEREDILLINOIS.GOV
:: GETINVOLVED.GOV
:: GETKANSASBENEFITS.GOV
:: GETSMARTABOUTDRUGS.GOV
:: GETTYSBURG-PA.GOV
:: GETYOUHOME.GOV
:: GGSC.GOV
:: GHI.GOV
:: giada.ing.unirc.it
:: GIBSONCOUNTY-IN.GOV
:: GILACOUNTYAZ.GOV
:: GILARIVER-NSN.GOV
:: GILARIVERINDIANCOMMUNITY-NSN.GOV
:: GILBERTAZ.GOV
:: GILLETTEWY.GOV
:: GILMERCOUNTY-GA.GOV
:: GILMERCOUNTYWV.GOV
:: GINNIEMAE.GOV
:: GIRARDKANSAS.GOV
:: GIRLSHEALTH.GOV
:: GLASTONBURY-CT.GOV
:: GLENDALE-WI.GOV
:: GLENDALEAZ.GOV
:: GLENDALECA.GOV
:: GLENVIEWKY.GOV
:: GLENWILLOW-OH.GOV
:: GLIN.GOV
:: GLOBALCHANGE.GOV
:: GLOBALENTRY.GOV
:: GLOBALHEALTH.GOV
:: GLOBE.GOV
:: GLOBEAZ.GOV
:: GLOUCESTER-MA.GOV
:: GLOUCESTERCOUNTYNJ.GOV
:: GLT-NSN.GOV
:: GLYNNCOUNTY-GA.GOV
:: go.deliverymodo.com
:: go.pub2srv.com
:: GOBIERNO.GOV
:: GOBIERNOUSA.GOV
:: GOCC.GOV
:: GODDARDKS.GOV
:: GODIRECT.GOV
:: GODLEYTX.GOV
:: GOES-R.GOV
:: GOFFSTOWNNH.GOV
:: GOGEBICCOUNTYMI.GOV
:: GOLDBEACHOREGON.GOV
:: GOLDENVALLEYMN.GOV
:: GOLDSBORONC.GOV
:: GOLEARN.GOV
:: GOLIADCOUNTYTX.GOV
:: GOODHOPEAL.GOV
:: GOODYEARAZ.GOV
:: GOP.GOV
:: GOPCONFERENCE.GOV
:: GOPLEADER.GOV
:: GOSHEN-OH.GOV
:: GOSHEN-OHIO.GOV
:: GOSHENCT.GOV
:: GOVBENEFITS.GOV
:: GOVERNMENTJOBS.GOV
:: GOVINFO.GOV
:: GOVLOANS.GOV
:: GOVOTEVERMONT.GOV
:: GOVSALES.GOV
:: GPO.GOV
:: GPOACCESS.GOV
:: GPS.GOV
:: GPSHORESMI.GOV
:: GRADYCOUNTYGA.GOV
:: GRAFTON-MA.GOV
:: GRANBY-CT.GOV
:: GRANBY-MA.GOV
:: GRANDTERRACE-CA.GOV
:: GRANDVIEW-IN.GOV
:: GRANGERIOWA.GOV
:: GRANITEFALLSWA.GOV
:: GRANITEQUARRYNC.GOV
:: GRANTCOUNTY-OR.GOV
:: GRANTCOUNTYWA.GOV
:: GRANTFORKIL.GOV
:: GRANTS.GOV
:: GRANTSOLUTIONS.GOV
:: GRANTSPASSOREGON.GOV
:: GRANTSVILLEUT.GOV
:: GRAPEVINETEXAS.GOV
:: GRAPEVINETX.GOV
:: gray.maine.com
:: GREECENY.GOV
:: GREEN.GOV
:: GREENBAYWI.GOV
:: GREENBELTMD.GOV
:: GREENCASTLEPA.GOV
:: GREENECOUNTYGA.GOV
:: GREENECOUNTYMS.GOV
:: GREENEVILLETN.GOV
:: GREENFIELD-MA.GOV
:: GREENFIELD-NH.GOV
:: GREENGOV.GOV
:: GREENHARRISCOUNTYTX.GOV
:: GREENHOUSTONTX.GOV
:: GREENISLANDNY.GOV
:: GREENMCHENRYCOUNTYIL.GOV
:: GREENMCHENRYCOUNTYILLINOIS.GOV
:: GREENMOUNTAINFALLSCO.GOV
:: GREENSBORO-GA.GOV
:: GREENSBORO-NC.GOV
:: GREENSBOROGA.GOV
:: greensrv.rz.unibw-muenchen.de
:: GREENSVILLECOUNTYVA.GOV
:: GREENVILLECOUNTYSC.GOV
:: GREENVILLENC.GOV
:: GREENVILLESC.GOV
:: GREENWOODSC.GOV
:: GRESHAMOREGON.GOV
:: GREYFOREST-TX.GOV
:: GRFDAZ.GOV
:: GRIGGSCOUNTYND.GOV
:: GRIMESIOWA.GOV
:: GRINNELLIOWA.GOV
:: GROTON-CT.GOV
:: GROTONSD.GOV
:: grouper.tng.net
:: GROVECITYOHIO.GOV
:: GROVELAND-FL.GOV
:: GSA.GOV
:: GSAADVANTAGE.GOV
:: GSAAUCTIONS.GOV
:: GSADVANTAGE.GOV
:: GSAIG.GOV
:: GSAXCESS.GOV
:: gsemadcic1.red.telefonica-wholesale.net
:: gsemadcic2.red.telefonica-wholesale.net
:: gsilurcore1.red.telefonica-wholesale.net
:: gsns.gscas.ac.cn
:: gu-ddm01.gtunet.georgetown.edu
:: GUAM.GOV
:: GUIDELINE.GOV
:: GUIDELINES.GOV
:: gulfa.kuwait.net
:: GULFBREEZEFL.GOV
:: GULFCOUNTY-FL.GOV
:: GULFPORT-MS.GOV
:: GULFSHORESAL.GOV
:: GUNLAKETRIBE-NSN.GOV
:: GUSTAVUS-AK.GOV
:: gvans1.radianz.com
:: gvans3.radianz.com
:: GWA.GOV
:: GWINNETTCOUNTYGA.GOV
:: gye2.satnet.net
:: gypsy.suite224.net
:: gz-dns.cncnet.net
:: gz1-dns.gdgz.cncnet.net
:: gz2-dns.gdgz.cncnet.net
:: ha1.eri.cz
:: HABERSHAMCOUNTY-GA.GOV
:: HADDONFIELD-NJ.GOV
:: HADLEYMA.GOV
:: haig.cs.ucl.ac.uk
:: HAINESALASKA.GOV
:: hakuba.janis.or.jp
:: hal.cosimo.com
:: HALIFAXCOUNTYVA.GOV
:: HALLANDALEBEACHFL.GOV
:: HALLCOUNTYGA.GOV
:: HALLCOUNTYNE.GOV
:: HAMBLENCOUNTYTN.GOV
:: HAMILTON-NY.GOV
:: HAMILTON-OH.GOV
:: HAMILTONCOUNTYFLORIDA.GOV
:: HAMILTONCOUNTYNY.GOV
:: HAMILTONCOUNTYOHIO.GOV
:: HAMILTONMA.GOV
:: HAMILTONTN.GOV
:: HAMPDENMAINE.GOV
:: HAMPSTEADMD.GOV
:: HAMPTON.GOV
:: HAMPTONNH.GOV
:: HAMPTONSC.GOV
:: HAMPTONVA.GOV
:: hamradio.ucsd.edu
:: HANCOCKCOUNTYGA.GOV
:: HANCOCKCOUNTYMS.GOV
:: HANFORD.GOV
:: hangzhouit.gov.cn
:: HANNAHVILLEPOTAWATOMI-NSN.GOV
:: HANNIBAL-MO.GOV
:: HANOVER-MA.GOV
:: HANOVER.GOV
:: HANOVERCOUNTY.GOV
:: HANOVERCOUNTYVA.GOV
:: HANOVERVA.GOV
:: HANSON-MA.GOV
:: HAPPYVALLEYOR.GOV
:: HARALSONCOUNTYGA.GOV
:: HARDINCOUNTYIA.GOV
:: HARFORDCOUNTYMD.GOV
:: HARMONYTWP-NJ.GOV
:: HARP.GOV
:: HARPERCOUNTYKS.GOV
:: HARRAH-OK.GOV
:: HARRINGTONPARKNJ.GOV
:: HARRISBURGPA.GOV
:: HARRISBURGSD.GOV
:: HARRISCOUNTYGA.GOV
:: HARRISCOUNTYTX.GOV
:: HARRISON-NY.GOV
:: HARRISONBURGVA.GOV
:: HARRISONCOUNTY-MS.GOV
:: HARRISONOH.GOV
:: HARRISONOHIO.GOV
:: HARTCOUNTYGA.GOV
:: HARTFORD.GOV
:: HARTSVILLESC.GOV
:: HARWICH-MA.GOV
:: HASTINGSMN.GOV
:: HAVASUPAI-NSN.GOV
:: HAVREDEGRACEMD.GOV
:: HAWAII.GOV
:: HAWAIICOUNTY.GOV
:: HAWKINSCOUNTYTN.GOV
:: HAWTHORNECA.GOV
:: HAYDEN-CO.GOV
:: HAYESTOWNSHIPMI.GOV
:: HAYSIVIRGINIA.GOV
:: HAYWARD-CA.GOV
:: HAYWOODCOUNTYNC.GOV
:: HC.GOV
:: hccc.gov.tw
:: HCGAZ.GOV
:: hcm-server1.vnn.vn
:: HCQUALITYCOMMISSION.GOV
:: HCSHERIFF.GOV
:: he.iowatelecom.net
:: HEALTH-E-ARIZONA-PLUS.GOV
:: HEALTH-E-ARIZONAPLUS.GOV
:: HEALTH.GOV
:: HEALTHCARE.GOV
:: HEALTHDATA.GOV
:: HEALTHEARIZONA.GOV
:: HEALTHEARIZONAPLUS.GOV
:: HEALTHFINDER.GOV
:: HEALTHFINDERLA.GOV
:: HEALTHIERFEDS.GOV
:: HEALTHINDICATORS.GOV
:: HEALTHIT.GOV
:: HEALTHREFORM.GOV
:: HEALTHVERMONT.GOV
:: HEALTHYIOWA.GOV
:: HEALTHYPEOPLE.GOV
:: HEALTHYSD.GOV
:: HEALTHYTEETHAZ.GOV
:: HEARTTRUTH.GOV
:: HEATHOHIO.GOV
:: HELENAMT.GOV
:: HELOTES-TX.GOV
:: HELPINGAMERICASYOUTH.GOV
:: HELPWITHMYBANK.GOV
:: HELPWITHMYCHECKINGACCOUNT.GOV
:: HELPWITHMYCREDITCARD.GOV
:: HELPWITHMYCREDITCARDBANK.GOV
:: HELPWITHMYMORTGAGE.GOV
:: HELPWITHMYMORTGAGEBANK.GOV
:: HENDERSONCOUNTYTN.GOV
:: HENDERSONNEVADA.GOV
:: HENDERSONNV.GOV
:: HENRYCOUNTYVA.GOV
:: HEREFORD-TX.GOV
:: HERITAGEABROAD.GOV
:: HERNDON-VA.GOV
:: HERTFORDCOUNTYNC.GOV
:: HEYWORTH-IL.GOV
:: HHS.GOV
:: HHSOIG.GOV
:: HHSOPS.GOV
:: HI.GOV
:: HIALEAHFL.GOV
:: HIAWASSEEGA.GOV
:: HICKORYCREEK-TX.GOV
:: HICKORYNC.GOV
:: HIDEOUTUTAH.GOV
:: HIGHLANDHEIGHTS-KY.GOV
:: HIGHLANDIL.GOV
:: HIGHLANDS-NY.GOV
:: HIGHPERFORMANCEBUILDINGS.GOV
:: HIGHPOINT-NC.GOV
:: HIGHPOINTNC.GOV
:: HIJOSSALUDABLESOREGON.GOV
:: HILL.GOV
:: HILLIARDOHIO.GOV
:: HILLSBORO-OR.GOV
:: HILLSBORO-OREGON.GOV
:: HILLSBOROOREGON.GOV
:: HILTONHEADISLANDSC.GOV
:: HINGHAM-MA.GOV
:: HINSDALECOUNTY-CO.GOV
:: HIRAM-GA.GOV
:: HIREACOLORADOVET.GOV
:: HISPANICFARMERCLAIMS.GOV
:: HISPANICHERITAGEMONTH.GOV
:: HISTORY.GOV
:: hitcpm.com
:: HIV.GOV
:: hk.sun-ip.or.jp
:: hk1dns01.iadvantage.net.hk
:: hk1dns02.iadvantage.net.hk
:: hnlldnsdhcp.hawaiiantel.net
:: HOBOKENNJ.GOV
:: HOLBROOKMA.GOV
:: HOLDEN-MA.GOV
:: HOLDENMA.GOV
:: HOLDERNESS-NH.GOV
:: HOLLYWOODPARK-TX.GOV
:: holms.dataxp.net
:: HOMEAGAINNEVADA.GOV
:: HOMEBASEIOWA.GOV
:: HOMEENERGYSCORE.GOV
:: HOMELANDSECURITY.GOV
:: HOMEMEANSNEVADA.GOV
:: HOMERGLENIL.GOV
:: HOMESALES.GOV
:: HOMEWOODIL.GOV
:: HONDO-TX.GOV
:: HONOLULU.GOV
:: HOOPA-NSN.GOV
:: HOOPESTON-IL.GOV
:: HOOVERAL.GOV
:: HOOVERALABAMA.GOV
:: HOPEDALE-MA.GOV
:: HOPEWELLVA.GOV
:: HOPI-NSN.GOV
:: HOPKINSVILLE-KY.GOV
:: HOPKINTON-NH.GOV
:: HOPKINTONMA.GOV
:: HORICONNY.GOV
:: HORIZONCITY-TX.GOV
:: HORSESHOE-BAY-TX.GOV
:: hou-delegate.americas.hp.net
:: HOUSE.GOV
:: HOUSECALENDAR.GOV
:: HOUSECOMMUNICATIONS.GOV
:: HOUSEDEMOCRATS.GOV
:: HOUSEDEMS.GOV
:: HOUSELIVE.GOV
:: HOUSENEWSLETTERS.GOV
:: HOUSTON-AK.GOV
:: HOUSTONTX.GOV
:: HOWARDCOUNTYMARYLAND.GOV
:: HOWARDCOUNTYMD.GOV
:: HOWTO.GOV
:: HPCA.GOV
:: hpcsos.col.hp.com
:: HRPDCVA.GOV
:: HRSA.GOV
:: HRU.GOV
:: HSA.GOV
:: HSR.GOV
:: HUACHUCACITYAZ.GOV
:: HUALAPAI-NSN.GOV
:: huandoy.tdp.net.pe
:: huascaran.tdp.net.pe
:: hub.seark.net
:: hub.ubc.ca
:: HUD.GOV
:: HUDOIG.GOV
:: HUDSONNH.GOV
:: HUETTER-ID.GOV
:: huey.disney.com
:: HULMEVILLE-PA.GOV
:: HUMANITIES.GOV
:: HUMANRIGHTS.GOV
:: HUMBLETX.GOV
:: HUNTINGBURG-IN.GOV
:: HUNTINGTONBEACHCA.GOV
:: HUNTINGTONNY.GOV
:: HUNTSPOINT-WA.GOV
:: HUNTSVILLEAL.GOV
:: HUNTSVILLETX.GOV
:: HURLOCK-MD.GOV
:: HURONCOUNTY-OH.GOV
:: HURONTOWNSHIP-MI.GOV
:: HURRICANES.GOV
:: HURST-TEXAS.GOV
:: HURSTTX.GOV
:: HUTTOTX.GOV
:: HYDECOUNTYNC.GOV
:: hydra.comcare.gov.au
:: HYDROGEN.GOV
:: IA.GOV
:: IAABATEDOC.GOV
:: IAB.GOV
:: IAD.GOV
:: IAF.GOV
:: IAHEALTHLINK.GOV
:: IARPA-IDEAS.GOV
:: IARPA.GOV
:: IASHP.GOV
:: IASIMPLEABATE.GOV
:: IAT.GOV
:: IAVOTERS.GOV
:: IAWG.GOV
:: IBB.GOV
:: IBWC.GOV
:: IC.GOV
:: IC3.GOV
:: icaro.stcom.com
:: ICASS.GOV
:: ICBEMP.GOV
:: ICE.GOV
:: ICH.GOV
:: ICJOINTDUTY.GOV
:: iconoce1.sarenet.es
:: icrsun.kuicr.kyoto-u.ac.jp
:: ID.GOV
:: IDABEL-OK.GOV
:: IDAHO.GOV
:: IDAHOBYWAYS.GOV
:: IDAHOFALLSIDAHO.GOV
:: IDAHOPREPARES.GOV
:: IDAHOVOTES.GOV
:: IDAHOWORKS.GOV
:: IDEAS.GOV
:: IDENTITYTHEFT.GOV
:: IDMANAGEMENT.GOV
:: ids2.int.ids.pl
:: IDTHEFT.GOV
:: IEDISON.GOV
:: IGNET.GOV
:: igubu.saix.net
:: IHAVEAPLANIOWA.GOV
:: IHS.GOV
:: IIOG.GOV
:: IIPAYNATION-NSN.GOV
:: IJOBSIOWA.GOV
:: IL.GOV
:: ILGA.GOV
:: ILLINOIS-HISTORY.GOV
:: ILLINOIS.GOV
:: ILLINOISATTORNEYGENERAL.GOV
:: ILLINOISCOURTS.GOV
:: ILLINOISHISTORY.GOV
:: ILSOS.GOV
:: ILWACO-WA.GOV
:: IMLS.GOV
:: imms1.macau.ctm.net
:: IMPERIALBEACHCA.GOV
:: IN.GOV
:: INCLINEVILLAGE-NV.GOV
:: incrs02.incirlik.af.mil
:: INDEPENDENCEKS.GOV
:: INDEPENDENCEMO.GOV
:: INDEPENDENCEOHIO.GOV
:: INDIANA.GOV
:: INDIANAFFAIRS.GOV
:: INDIANAMOTORSPORTS.GOV
:: INDIANAPOLIS-IN.GOV
:: INDIANAUNCLAIMED.GOV
:: INDIANHEADPARK-IL.GOV
:: INDIANOLAIOWA.GOV
:: INDIANOLAMS.GOV
:: INDIANPOINT-MO.GOV
:: induna.saix.net
:: indy.fjmu.edu.cn
:: INDY.GOV
:: INEL.GOV
:: inet04.fiserv.com
:: inet2.swtjc.net
:: infinitads.com
:: info.ccs.net.mx
:: INFO.GOV
:: INGLESIDETX.GOV
:: INL.GOV
:: INNOCENCECOMMISSION-NC.GOV
:: ins1.hananet.net
:: ins2.hananet.net
:: INSUREKIDSNOW.GOV
:: INTEGRATEAZ.GOV
:: INTEGRITY.GOV
:: INTELINK.GOV
:: INTELLIGENCE.GOV
:: INTERIOR.GOV
:: INTERLACHEN-FL.GOV
:: internet.document-management.today
:: internet.downloadingdocuments.com
:: INTERPOL.GOV
:: INVASIVESPECIES.GOV
:: INVASIVESPECIESINFO.GOV
:: INVERNESS-FL.GOV
:: INVERNESS-IL.GOV
:: INVESTINOHIO.GOV
:: INVESTOR.GOV
:: INVESTSMARTIOWA.GOV
:: INVITATIONTOBID-OHIO.GOV
:: INVITATIONTOBIDOHIO.GOV
:: IOSS.GOV
:: IOWA.GOV
:: IOWAAGING.GOV
:: IOWAAGRICULTURE.GOV
:: IOWAATTORNEYGENERAL.GOV
:: IOWACHILDSUPPORT.GOV
:: IOWACLEANAIR.GOV
:: IOWACOLLEGEAID.GOV
:: IOWACOLLEGEAIDDATACENTER.GOV
:: IOWACORE.GOV
:: IOWACOURTS.GOV
:: IOWACULTURE.GOV
:: IOWADIVISIONOFLABOR.GOV
:: IOWADNR.GOV
:: IOWADOT.GOV
:: IOWAELECTRICAL.GOV
:: IOWAELEVATORS.GOV
:: IOWAFINANCEAUTHORITY.GOV
:: IOWAFINANCIALAIDAPPLICATION.GOV
:: IOWAFORMS.GOV
:: IOWAFRAUDFIGHTERS.GOV
:: IOWAGRANTS.GOV
:: IOWAGREATPLACES.GOV
:: IOWAJNC.GOV
:: IOWAJQC.GOV
:: IOWAMORTGAGEHELP.GOV
:: IOWAOSHA.GOV
:: IOWAPIB.GOV
:: IOWAPMA.GOV
:: IOWASMOKEFREEAIR.GOV
:: IOWASTEM.GOV
:: IOWATAXANDTAGS.GOV
:: IOWATEST.GOV
:: IOWATITLEGUARANTY.GOV
:: IOWATREASURER.GOV
:: IOWAWORKCOMP.GOV
:: IOWAWORKFORCEDEVELOPMENT.GOV
:: IPAC.GOV
:: IPCC-WG2.GOV
:: ipdns1.hinet.net
:: ipdns2.hinet.net
:: IPM.GOV
:: IPP.GOV
:: IPRCENTER.GOV
:: IPSWICH-MA.GOV
:: IPSWICHMA.GOV
:: IRONTONMO.GOV
:: IRS.GOV
:: IRSAUCTIONS.GOV
:: IRSNET.GOV
:: IRSSALES.GOV
:: IRSVIDEOS.GOV
:: IRVINGTONNY.GOV
:: isb.stp.net.pk
:: ISCIENCE.GOV
:: ISE.GOV
:: isengard.cse.psu.edu
:: ISITDONEYET.GOV
:: ISLETAPUEBLO-NSN.GOV
:: ISLIP-NY.GOV
:: ISLIPTOWN-NY.GOV
:: ISOTOPE.GOV
:: ISOTOPES.GOV
:: ISSAQUAHWA.GOV
:: ISSAQUENACOUNTYMS.GOV
:: ISTAC.GOV
:: ITALLADDSUP.GOV
:: ITAP.GOV
:: ITC.GOV
:: itchy.earthlink.net
:: ITDASHBOARD.GOV
:: ITDS.GOV
:: itellin1.eafix.net
:: iti-idsc.net.eg
:: ITIS.GOV
:: ITRD.GOV
:: ITS.GOV
:: iway1.iw.net
:: J1NXFYR3.SU
:: JACINTOCITY-TX.GOV
:: JACKSON-SC.GOV
:: JACKSONCOGA.GOV
:: JACKSONCOUNTY-IL.GOV
:: JACKSONMS.GOV
:: JACKSONRANCHERIA-NSN.GOV
:: JACKSONTOWNSHIP-PA.GOV
:: JACKSONTWP-PA.GOV
:: JACKSONVILLENC.GOV
:: JAMESCITYCOUNTYVA.GOV
:: JAMESMADISON.GOV
:: JAMESTOWN-NC.GOV
:: JAMESTOWNRI.GOV
:: JAMESTOWNTN.GOV
:: JASPERCOUNTYIN.GOV
:: JASPERCOUNTYSC.GOV
:: JASPERINDIANA.GOV
:: javelin.cosimo.com
:: JCCBI.GOV
:: JCCS.GOV
:: JCT.GOV
:: JEFFERSONCITYMO.GOV
:: JEFFERSONCOUNTY-MT.GOV
:: JEFFERSONCOUNTYFL.GOV
:: JEFFERSONCOUNTYGA.GOV
:: JEFFERSONCOUNTYMS.GOV
:: JEFFERSONCOUNTYTN.GOV
:: JEFFERSONCOUNTYWI.GOV
:: JEFFERSONTOWNKY.GOV
:: JEM.GOV
:: JENNINGSCOUNTY-IN.GOV
:: JERICHOVT.GOV
:: JEROME-OH.GOV
:: JERSEYCITYNJ.GOV
:: JESUPGA.GOV
:: JEWISHHERITAGE.GOV
:: JEWISHHERITAGEMONTH.GOV
:: JIMMYCARTERLIBRARY.GOV
:: JIMWELLSCOUNTY-TX.GOV
:: JMC.GOV
:: JOBCENTER.GOV
:: JOBCORPS.GOV
:: JOBS4TN.GOV
:: JOBSFORTN.GOV
:: JOHNSCREEKGA.GOV
:: JOHNSONCITYTN.GOV
:: JOININGFORCES.GOV
:: JONESCOUNTYNC.GOV
:: JONESVILLENC.GOV
:: jtb.brunet.bn
:: JUDICIALCONFERENCE.GOV
:: jumi.hyunwoo.co.kr
:: JUNCTIONCITY-KS.GOV
:: JUNCTIONCITYOREGON.GOV
:: JUNIORFORESTRANGER.GOV
:: juniper1.ffm.hetzner.de
:: jupiter.is.co.za
:: jupiter.mni.fh.giessen.de
:: JUPITERFL.GOV
:: jur.unn.ac.ru
:: JUSFC.GOV
:: JUSTICE.GOV
:: JUSTTHINKTWICE.GOV
:: JUVENILECOUNCIL.GOV
:: JWOD.GOV
:: kacstserv.kacst.edu.sa
:: KAIBABPAIUTE-NSN.GOV
:: kaktus.uta.fi
:: kalliope.rz.unibw--muenchen.de
:: KANAWHACOUNTYWV.GOV
:: kanin.arnes.si
:: KANNAPOLISNC.GOV
:: KANSAS.GOV
:: KANSASCITYMO.GOV
:: KANSASEMPLOYER.GOV
:: KANSASREADY.GOV
:: KANSASTAG.GOV
:: KAPL.GOV
:: karri.bs.wa.gov.au
:: KAUAI.GOV
:: KAWAIKA-NSN.GOV
:: KAYENTATOWNSHIP-NSN.GOV
:: KBIC-NSN.GOV
:: KCMO.GOV
:: KDHEKS.GOV
:: kdns1.highway.telekom.at
:: kdns2.highway.telekom.at
:: kdns3.highway.telekom.at
:: KEITHCOUNTYNE.GOV
:: KELSO.GOV
:: KEMAH-TX.GOV
:: KENAITZE-NSN.GOV
:: KENMOREWA.GOV
:: KENNEBECCOUNTY-ME.GOV
:: KENNEBUNKPORTME.GOV
:: KENNESAW-GA.GOV
:: KENTCOUNTYMI.GOV
:: KENTUCKY.GOV
:: KENTWA.GOV
:: KERNCOG-CA.GOV
:: KERRVILLETX.GOV
:: KEWEENAWBAY-NSN.GOV
:: KIDCENTRALTENNESSEE.GOV
:: KIDCENTRALTN.GOV
:: KIDS.GOV
:: KILLEENTEXAS.GOV
:: KILLINGLYCT.GOV
:: KINDERHOOK-NY.GOV
:: KINGCOUNTY.GOV
:: KINGFIELD-ME.GOV
:: KINGGEORGECOUNTYVA.GOV
:: KINGSBURYNY.GOV
:: KINGSLANDGA.GOV
:: KINGSPORTTN.GOV
:: KINGSTON-NY.GOV
:: KINGSTONSPRINGS-TN.GOV
:: KINROSSTOWNSHIP-MI.GOV
:: KINSTONNC.GOV
:: kirdan.warman.nask.pl
:: KIRKLANDWA.GOV
:: KISSIMMEE-FL.GOV
:: kista.dns.swip.net
:: kitka.marnet.net.mk
:: KITTERYME.GOV
:: KLAMATHRESTORATION.GOV
:: KNIGHTDALENC.GOV
:: known.counsellor.gov.cn
:: KNOXCOUNTYMAINE.GOV
:: KNOXVILLEIA.GOV
:: KNOXVILLEIOWA.GOV
:: KNOXVILLETN.GOV
:: kommsrv.rz.unibw-muenchen.de
:: kona.cc.mcgill.ca
:: KPL.GOV
:: KS.GOV
:: KSDA.GOV
:: ksdns.seed.net.tw
:: kserv.krldysh.ru
:: KSHOUSINGCORP.GOV
:: KSREADY.GOV
:: KTIK-NSN.GOV
:: KY.GOV
:: LA.GOV
:: LABOR.GOV
:: LABS21CENTURY.GOV
:: LACKAWANNANY.GOV
:: LACKAWAXENTOWNSHIPPA.GOV
:: LACOAST.GOV
:: LACOUNTY.GOV
:: LAFASTSTART.GOV
:: LAFAYETTELA.GOV
:: LAFOLLETTETN.GOV
:: LAGRANGEGA.GOV
:: LAGUNA-NSN.GOV
:: LAGUNAPUEBLO-NSN.GOV
:: LAHABRACA.GOV
:: LAJOLLA-NSN.GOV
:: LAJUDICIAL.GOV
:: LAKECOUNTYCA.GOV
:: LAKECOUNTYFL.GOV
:: LAKECOUNTYIL.GOV
:: LAKECOUNTYOHIO.GOV
:: LAKEFORESTCA.GOV
:: LAKEGROVENY.GOV
